quadweek,year_week,basket,CountProduct_W,StockQty_W,Stock$_W,AvgAgeStock,PurchaseQty,Purchase$,AvgListPrice,SoldQty,SoldQty_In,SoldQty_Out,SoldQty_OutByCondition,SoldQty_OutByMinPrice,SoldQty_none,SoldToStock_W,SoldToStock_W_In,SoldToStock_W_Out,SoldToStock_W_OutByCondition,SoldToStock_W_OutByMinPrice,SoldToStock_W_none,AvgSalesPeriod,AvgSalesPeriod_In,AvgSalesPeriod_Out,AvgSalesPeriod_OutByCondition,AvgSalesPeriod_OutByMinPrice,AvgSalesPeriod_none,Revenue,Revenue_In,Revenue_Out,Revenue_OutByCondition,Revenue_OutByMinPrice,Revenue_none,AvgSalePrice,AvgSalePrice_In,AvgSalePrice_Out,AvgSalePrice_OutByCondition,AvgSalePrice_OutByMinPrice,AvgSalePrice_none,Recap,Recap_In,Recap_Out,Recap_OutByCondition,Recap_OutByMinPrice,Recap_none,RecapPerStockQty_W,RecapPerStockQty_W_In,RecapPerStockQty_W_Out,RecapPerStockQty_W_OutByCondition,RecapPerStockQty_W_OutByMinPrice,RecapPerStockQty_W_none,RecapPerStock$_W,RecapPerStock$_W_In,RecapPerStock$_W_Out,RecapPerStock$_W_OutByCondition,RecapPerStock$_W_OutByMinPrice,RecapPerStock$_W_none,Margin,Margin_In,Margin_Out,Margin_OutByCondition,Margin_OutByMinPrice,Margin_none,MarginUnit,MarginUnit_In,MarginUnit_Out,MarginUnit_OutByCondition,MarginUnit_OutByMinPrice,MarginUnit_none,RecapUnit,RecapUnit_In,RecapUnit_Out,RecapUnit_OutByCondition,RecapUnit_OutByMinPrice,RecapUnit_none,Avg_Basket_IRR,Avg_Basket_Velocity,Avg_Basket_Margin,Avg_IRR,Avg_Margin,Avg_SaleDuration,FDR
16,2026-14,4344,375,891.87,22051.977,47.74350307,87,2424.45,89.96696069,83,59,13,8,,3,9.31%,6.62%,0.014576115,0.008969917,,0.003363719,44.15662651,42.01694915,50.46153846,64.25,,5.333333333,6789.92,4793.45,1134.65,607.19,,254.63,81.80626506,81.24491525,87.28076923,75.89875,,84.87666667,4143.76,2932.18,706.04,376.64,,128.9,4.646147981,3.287676455,0.791640037,0.422303699,,0.14452779,0.188,0.132966763,0.032017084,0.017079648,,0.005845281,1988.11,1382.12,375.74,178.98,,51.27,23.95313253,23.42576271,28.90307692,22.3725,,17.09,49.92481928,49.6979661,54.31076923,47.08,,42.96666667,4,3,4,0.528977288,17.76982871,70.36097116,61.77%
16,2026-14,4345,1856,2003.558,49093.93,45.65643303,235,6250.07,94.75042443,141,61,31,28,,21,7.04%,3.04%,0.015472474,0.013975138,,0.010481354,31.88652411,39.88524426,27.09677419,31.21428571,,16.61904762,13384.95,5935.62,2898.43,2707.15,,1843.75,94.9287234,97.3052459,93.49774194,96.68392857,,87.79761905,8230.99,3716.25,1734.96,1666.24,,1113.54,4.108186536,1.854825266,0.865939494,0.831640512,,0.555781265,0.168,0.075696731,0.035339603,0.033939837,,0.022681826,4557.1,2119.49,953.67,906.77,,577.17,32.31985816,34.7457377,30.76354839,32.38464286,,27.48428571,58.3758156,60.92213115,55.96645161,59.50857143,,53.02571429,4,3,4,0.730274986,14.33180548,69.98053653,65.56%
16,2026-14,4351,1,104.429,2600.651,100.022,9,243.52,104.47,3,,,,,3,2.87%,,,,,0.028727652,6.3333,,,,,6.3333,344.13,,,,,344.13,114.71,,,,,114.71,240.68,,,,,240.68,2.304723784,,,,,2.304723784,0.093,,,,,0.092546059,153.65,,,,,153.65,51.21666667,,,,,51.21666667,80.22666667,,,,,80.22666667,4,3,5,0.775407,35.68,88.29,37.00%
16,2026-14,4352,1,59.857,1532.927,66.749,4,106.92,103.94,4,4,,,,,6.68%,6.68%,,,,,81.75,81.75,,,,,433.56,433.56,,,,,108.39,108.39,,,,,253.82,253.82,,,,,4.240439715,4.240439715,,,,,0.166,0.165578661,,,,,145.95,145.95,,,,,36.4875,36.4875,,,,,63.455,63.455,,,,,4,3,5,0.817919,37.34,93.41,38.00%
16,2026-14,4353,12,229.886,5979.643,57.2522028,22,564.9,109.9504252,7,7,,,,,3.04%,3.04%,,,,,38.14285714,38.14285714,,,,,760.94,760.94,,,,,108.7057143,108.7057143,,,,,465.51,465.51,,,,,2.024960198,2.024960198,,,,,0.078,0.077849129,,,,,291.36,291.36,,,,,41.62285714,41.62285714,,,,,66.50142857,66.50142857,,,,,4,3,5,0.852690341,35.50563514,61.66608419,32.20%
16,2026-14,4354,257,835,21229.989,57.85028684,76,2218.16,111.3018469,70,44,14,8,,4,8.38%,5.27%,0.016766467,0.009580838,,0.004790419,51.24285714,55.5,44.28571429,62.75,,5.75,6893.23,4198.5,1378.23,882.8,,433.7,98.47471429,95.42045455,98.445,110.35,,108.425,4412.36,2633.9,917.3,581.32,,279.84,5.284263473,3.154371257,1.098562874,0.696191617,,0.335137725,0.208,0.124065067,0.043207747,0.027382021,,0.013181354,2554.9,1466.07,554.19,367.04,,167.6,36.49857143,33.31977273,39.585,45.88,,41.9,63.03371429,59.86136364,65.52142857,72.665,,69.96,4,3,5,0.855249801,29.80830406,72.72745388,45.50%
16,2026-14,4355,266,325.153,8038.162,49.40428689,51,1458.91,110.5974406,27,16,7,3,,1,8.30%,4.92%,0.021528327,0.009226426,,0.003075475,29.7037037,27.1875,23.85714286,27,,119,2631.38,1388.53,698.68,398.84,,145.33,97.45851852,86.783125,99.81142857,132.9466667,,145.33,1631.42,802.54,431.92,290.15,,106.81,5.017391812,2.468191897,1.328359265,0.89234914,,0.32849151,0.203,0.099841232,0.053733677,0.03609656,,0.013287864,891.57,346.24,251.05,214.76,,79.52,33.02111111,21.64,35.86428571,71.58666667,,79.52,60.42296296,50.15875,61.70285714,96.71666667,,106.81,4,3,5,0.964870058,28.08917774,67.74285127,20.02%
16,2026-14,4434,1,2,43.18,3,,,71.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,3,0.352826,9.3,31,100.00%
16,2026-14,4435,258,267.193,6219.705,18.91626642,87,2292.94,77.30684258,27,8,8,3,,8,10.11%,2.99%,0.029940904,0.011227839,,0.029940904,10.22222222,10.375,15.75,13.33333333,,3.375,2134.31,564.02,691.13,254.93,,624.23,79.04851852,70.5025,86.39125,84.97666667,,78.02875,1236.34,332.49,418.92,162.67,,322.26,4.627142178,1.244381402,1.567855445,0.60881086,,1.206094471,0.199,0.053457519,0.067353677,0.026153974,,0.051812747,523.64,116.44,210.67,80.93,,115.6,19.39407407,14.555,26.33375,26.97666667,,14.45,45.79037037,41.56125,52.365,54.22333333,,40.2825,4,4,3,0.488575115,7.795868754,38.5627973,76.24%
16,2026-14,4443,3,40.143,986.124,32.62596757,3,79.93,87.21523952,7,7,,,,,17.44%,17.44%,,,,,53.57145714,53.57145714,,,,,478.02,478.02,,,,,68.28857143,68.28857143,,,,,256.65,256.65,,,,,6.393393618,6.393393618,,,,,0.260,0.260261387,,,,,86.71,86.71,,,,,12.38714286,12.38714286,,,,,36.66428571,36.66428571,,,,,4,4,4,0.365095649,17.27172035,22.94106793,18.28%
16,2026-14,4444,325,764.695,18715.427,34.58010553,115,3114.81,88.60580635,135,116,8,6,,5,17.65%,15.17%,0.010461687,0.007846266,,0.006538555,30.92592519,34.06896466,17.5,10.33333333,,4.2,10777.07,9265.13,661.97,383.73,,466.24,79.83014815,79.87181034,82.74625,63.955,,93.248,6392.74,5550.3,371.02,210.59,,260.83,8.35985589,7.258187905,0.485186905,0.275390842,,0.341090239,0.342,0.29656283,0.019824287,0.011252215,,0.013936631,2865.92,2535.31,162.28,51.32,,117.01,21.22903704,21.85612069,20.285,8.553333333,,23.402,47.35362963,47.84741379,46.3775,35.09833333,,52.166,4,4,4,0.521559891,17.73365894,34.54354526,40.17%
16,2026-14,4445,1420,1619.711,38823.171,30.67221956,322,8506.96,89.97927571,231,158,35,22,,16,14.26%,9.75%,0.021608793,0.01358267,,0.009878305,22.77056234,22.58227785,25.08571429,22.63636364,,19.75,20455.7,13411.13,3400.85,2189.58,,1454.14,88.55281385,84.88056962,97.16714286,99.52636364,,90.88375,12213.3,7839.56,2090.73,1443.02,,839.99,7.540419248,4.840098017,1.290804347,0.890912021,,0.518604862,0.315,0.201929925,0.053852634,0.03716904,,0.021636306,6110.29,3674.04,1185.57,842.15,,408.53,26.45147186,23.25341772,33.87342857,38.27954545,,25.533125,52.87142857,49.61746835,59.73514286,65.59181818,,52.499375,4,4,4,0.672655798,15.32622367,34.37080897,36.01%
16,2026-14,4453,13,184,4590.221,37.50030449,24,587.6,104.6665246,31,27,,,,4,16.85%,14.67%,,,,0.02173913,35.29032258,32.18518519,,,,56.25,3250.95,2859.72,,,,391.23,104.8693548,105.9155556,,,,97.8075,2126.7,1865.38,,,,261.32,11.55815217,10.13793478,,,,1.420217391,0.463,0.406381305,,,,0.056929721,949.63,788.24,,,,161.39,30.63322581,29.19407407,,,,40.3475,68.60322581,69.08814815,,,,65.33,4,4,5,0.787107996,31.19232962,36.26061603,36.49%
16,2026-14,4454,216,552.364,13806.372,36.75365825,73,2009.14,110.9745454,97,85,7,5,,,17.56%,15.39%,0.012672803,0.009052002,,,33.10309278,31.05882353,34,66.6,,,8799.62,7560.24,691.05,548.33,,,90.71773196,88.944,98.72142857,109.666,,,5407.97,4631.77,422.78,353.42,,,9.790590987,8.385358206,0.765401076,0.639831705,,,0.392,0.335480603,0.030622092,0.025598325,,,2812.7,2383.06,227.66,201.98,,,28.99690722,28.036,32.52285714,40.396,,,55.75226804,54.49141176,60.39714286,70.684,,,4,4,5,0.892356527,29.70757041,33.45131413,29.36%
16,2026-14,4455,411,518.592,12301.603,28.92211384,144,3795.8,107.2735586,92,75,6,7,,4,17.74%,14.46%,0.011569789,0.013498087,,0.007713193,22.59782609,19.78666667,46,13.71428571,,55.75,9178.95,7137.06,853.04,717.21,,471.64,99.77119565,95.1608,142.1733333,102.4585714,,117.91,5841.07,4462.71,582.39,471.45,,324.52,11.26332454,8.605435487,1.123021566,0.909096168,,0.625771319,0.475,0.362774673,0.047342611,0.038324274,,0.026380302,3475.05,2509.28,440.71,295.81,,229.25,37.77228261,33.45706667,73.45166667,42.25857143,,57.3125,63.4898913,59.5028,97.065,67.35,,81.13,4,4,5,0.935413451,27.90754051,32.12739865,10.90%
16,2026-14,4535,101,108.054,2415.193,6.981111861,56,1466.54,77.12727738,25,12,3,4,,6,23.14%,11.11%,0.027763896,0.037018528,,0.055527792,6.68,8,9,5.5,,3.666666667,2049.41,967.71,204.28,412.8,,464.62,81.9764,80.6425,68.09333333,103.2,,77.43666667,1213.92,572.61,107.66,279.19,,254.46,11.23438281,5.299294797,0.996353675,2.583800692,,2.354933644,0.503,0.237086643,0.044576148,0.115597387,,0.10535804,548.3,251.08,35.31,165.68,,96.23,21.932,20.92333333,11.77,41.42,,16.03833333,48.5568,47.7175,35.88666667,69.7975,,42.41,4,5,3,0.498969775,7.266340626,8.109352731,1.85%
16,2026-14,4543,4,36.5,916.371,23.55603986,8,201.14,80.99522822,1,,,,,1,2.74%,,,,,0.02739726,12,,,,,12,63.53,,,,,63.53,63.53,,,,,63.53,35.8,,,,,35.8,0.980821918,,,,,0.980821918,0.039,,,,,0.039067146,11.61,,,,,11.61,11.61,,,,,11.61,35.8,,,,,35.8,4,5,4,0.442748598,18.81763836,10.27991096,11.38%
16,2026-14,4544,175,401.1,9235.107,29.51141944,175,4470.05,85.98641655,190,188,1,,,1,47.37%,46.87%,0.002493144,,,0.002493144,13.08421263,13.06383191,25,,,5,15367.9,15190.69,76.57,,,100.64,80.88368421,80.80154255,76.57,,,100.64,8881.86,8777.52,36.63,,,67.71,22.14375467,21.88362004,0.091323859,,,0.16881077,0.962,0.950451359,0.003966386,,,0.007331805,3917.52,3871.51,10.65,,,35.36,20.61852632,20.5931383,10.65,,,35.36,46.74663158,46.68893617,36.63,,,67.71,4,5,4,0.480093875,19.13518409,11.13246869,8.68%
16,2026-14,4545,972,1230.933,27903,28.93851495,552,14318.96,85.87591044,409,339,29,13,,28,33.23%,27.54%,0.023559365,0.010561095,,0.022746973,8.877750856,9.035398525,12.24137931,8.923076923,,3.464285714,33898.8,27784.26,2598.34,1089.46,,2426.74,82.88215159,81.95946903,89.59793103,83.80461538,,86.66928571,19776.38,16168.71,1506.19,639.29,,1462.19,16.06617095,13.13532906,1.223616558,0.519354018,,1.187871314,0.709,0.579461348,0.0539795,0.022911157,,0.052402609,8911.81,7173.34,769.21,267.35,,701.91,21.7892665,21.16029499,26.52448276,20.56538462,,25.06821429,48.35300733,47.69530973,51.93758621,49.17615385,,52.22107143,4,5,4,0.578858447,16.97920356,10.68336073,3.78%
16,2026-14,4553,11,210.57,5321.698,28.49948705,25,651.75,104.1635635,47,47,,,,,22.32%,22.32%,,,,,25.29787021,25.29787021,,,,,4683.49,4683.49,,,,,99.6487234,99.6487234,,,,,3107.8,3107.8,,,,,14.75898751,14.75898751,,,,,0.584,0.58398654,,,,,1808.28,1808.28,,,,,38.47404255,38.47404255,,,,,66.12340426,66.12340426,,,,,4,5,5,0.810617471,30.56783621,12.24496168,17.98%
16,2026-14,4554,221,561.255,13145.231,19.90681144,300,7845.08,104.1900474,255,251,,,,4,45.43%,44.72%,,,,0.007126885,9.513726275,9.625498805,,,,2.5,25323.79,24953.47,,,,370.32,99.30898039,99.41621514,,,,92.58,16011.26,15756.54,,,,254.72,28.52760332,28.07376326,,,,0.453840055,1.218,1.198650674,,,,0.01937737,9183.9,9030.34,,,,153.56,36.01529412,35.9774502,,,,38.39,62.7892549,62.77505976,,,,63.68,4,5,5,0.860418444,30.80710062,10.73132752,8.80%
16,2026-14,4555,649,911.922,20526.712,22.67706911,482,12680.19,99.08249617,385,355,17,9,,4,42.22%,38.93%,0.018641945,0.009869265,,0.00438634,8.898702078,9.061972676,5.764705882,11.77777778,,1.25,37128.17,33983.52,1860.76,952.78,,331.11,96.43680519,95.72822535,109.4564706,105.8644444,,82.7775,23045.13,21095.26,1152.31,614.14,,183.42,25.27094423,23.132746,1.263605879,0.673456721,,0.201135623,1.123,1.027697958,0.056137096,0.029919064,,0.008935674,12615.56,11495.68,685.7,361.43,,72.75,32.76768831,32.38219718,40.33529412,40.15888889,,18.1875,59.85748052,59.42326761,67.78294118,68.23777778,,45.855,4,5,5,0.901941542,29.19779312,9.528511342,2.77%
16,2026-14,5145,60,61,1306.71,208.6147541,2,57.52,125.6106557,2,1,1,,,,3.28%,1.64%,0.016393443,,,,163.5,119,208,,,,227.04,103.15,123.89,,,,113.52,103.15,123.89,,,,157.58,69.87,87.71,,,,2.583278689,1.145409836,1.437868852,,,,0.121,0.053470166,0.067122774,,,,126.29,58.32,67.97,,,,63.145,58.32,67.97,,,,78.79,69.87,87.71,,,,5,1,4,1.303366328,21.52065574,231.5245902,95.08%
16,2026-14,5151,1,129,3262.41,5.535,9,227.61,189.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,5,1.968515,113.41,322.98,100.00%
16,2026-14,5152,1,80,2146.67,122.775,,,157.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,5,1.26498,69.78,231.83,69.00%
16,2026-14,5153,11,184,4921.616,152.9442495,4,101.77,209.1420305,5,3,2,,,,2.72%,1.63%,0.010869565,,,,273.2,179,414.5,,,,799.26,393.26,406,,,,159.852,131.0866667,203,,,,606.3,289.02,317.28,,,,3.295108696,1.57076087,1.724347826,,,,0.123,0.058724614,0.06446663,,,,464.27,199.68,264.59,,,,92.854,66.56,132.295,,,,121.26,96.34,158.64,,,,5,1,5,1.723133825,103.8115175,388.2616074,63.85%
16,2026-14,5154,407,1150.903,29342.815,168.6431488,13,383.41,215.3123623,41,7,22,10,,2,3.56%,0.61%,0.019115425,0.00868883,,0.001737766,119.1463415,148,87.77272727,158,,169,8063.13,1171.67,4620.88,1981.3,,289.28,196.6617073,167.3814286,210.04,198.13,,144.64,5682.51,852.44,3218.96,1435.33,,175.78,4.937436083,0.740670586,2.796899478,1.247133772,,0.152732246,0.194,0.029051064,0.109701813,0.048915893,,0.005990564,4662.49,657.6,2685.96,1201.07,,117.86,113.7192683,93.94285714,122.0890909,120.107,,58.93,138.5978049,121.7771429,146.3163636,143.533,,87.89,5,1,5,2.313665589,84.29129712,344.4529247,84.86%
16,2026-14,5155,1644,1694.178,42453.36,226.5472037,43,1184.64,203.7611599,34,7,13,13,,1,2.01%,0.41%,0.007673338,0.007673338,,0.000590257,186.9705882,131.8571429,207.7692308,209.6153846,,8,5616.53,848.92,2558.01,1974.6,,235,165.1920588,121.2742857,196.77,151.8923077,,235,4024.3,582.34,1856.69,1415.49,,169.78,2.375370239,0.343730116,1.095923805,0.835502527,,0.100213791,0.095,0.013717171,0.043734819,0.033342237,,0.003999212,3147.92,407.78,1540.56,1061.12,,138.46,92.58588235,58.25428571,118.5046154,81.62461538,,138.46,118.3617647,83.19142857,142.8223077,108.8838462,,169.78,5,1,5,2.331614297,45.07130381,340.7205557,91.00%
16,2026-14,5245,373,382.143,8810.514,76.7141027,24,671.55,123.3118719,12,5,3,4,,,3.14%,1.31%,0.007850464,0.010467286,,,93.16666667,81.6,88.66666667,111,,,1494.84,563.2,371.52,560.12,,,124.57,112.64,123.84,140.03,,,991.64,351.98,241.41,398.25,,,2.594944824,0.921068815,0.631726867,1.042149143,,,0.113,0.039949996,0.027400218,0.045201676,,,694.25,220.1,171.88,302.27,,,57.85416667,44.02,57.29333333,75.5675,,,82.63666667,70.396,80.47,99.5625,,,5,2,4,1.40421926,20.30875439,132.2147521,94.11%
16,2026-14,5251,1,143.714,3969.981,86.778,5,143.23,204.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,5,1.52114,77.02,161.78,45.00%
16,2026-14,5253,19,389.43,10092.923,256.4149374,12,337.88,192.2200292,6,5,,1,,,1.54%,1.28%,,0.002567856,,,116.8333333,83.2,,285,,,1001.83,793.55,,208.28,,,166.9716667,158.71,,208.28,,,764.6,602.33,,162.27,,,1.963382379,1.546696454,,0.416685926,,,0.076,0.05967845,,0.016077602,,,615.26,483.02,,132.24,,,102.5433333,96.604,,132.24,,,127.4333333,120.466,,162.27,,,5,2,5,2.275190377,90.22453283,133.4408666,56.19%
16,2026-14,5254,712,1861.762,47071.378,87.18629335,69,1916.92,186.1487437,128,31,40,54,2,1,6.88%,1.67%,0.021485023,0.029004781,0.001074251,0.000537126,78.71875,77.29032258,72.65,82.81481481,123.5,55,20030.37,4222.74,6937.78,8597.44,79.98,192.43,156.4872656,136.2174194,173.4445,159.2118519,39.99,192.43,14114.54,2934.94,4900.2,6109.45,33.16,136.79,7.581280529,1.576431359,2.632022783,3.281541894,0.017811084,0.073473409,0.300,0.062350841,0.104101478,0.129791186,0.000704462,0.002906012,10769.04,2139.36,3912.92,4619.69,-16.54,113.61,84.133125,69.0116129,97.823,85.54981481,-8.27,113.61,110.2698438,94.67548387,122.505,113.137963,16.58,136.79,5,2,5,2.524542214,68.51996221,133.6222895,75.91%
16,2026-14,5255,1800,1931.334,47617.258,89.96586387,106,2967.12,188.6270794,76,16,33,22,,5,3.94%,0.83%,0.017086635,0.01139109,,0.002588884,82.73684211,88.875,79.15151515,82.22727273,,89,12506.68,2222.52,6010.41,3491.86,,781.89,164.5615789,138.9075,182.1336364,158.7209091,,156.378,8754.12,1549.32,4376.62,2401.31,,426.87,4.53268052,0.802202001,2.266112438,1.243342684,,0.221023396,0.184,0.032536943,0.091912474,0.050429405,,0.008964607,6837.52,1133,3557.58,1836.41,,310.53,89.96736842,70.8125,107.8054545,83.47318182,,62.106,115.1857895,96.8325,132.6248485,109.1504545,,85.374,5,2,5,2.777974005,44.21795324,134.3353882,77.38%
16,2026-14,5345,715,731.403,17738.905,30.14436562,87,2368.03,119.6857381,44,8,21,9,,6,6.02%,1.09%,0.028711941,0.012305118,,0.008203412,29.65909091,33,32.85714286,31.88888889,,10.66666667,5025.02,936.48,2429.03,1009.17,,650.34,114.205,117.06,115.6680952,112.13,,108.39,3186.88,605.11,1537.22,658.59,,385.96,4.357214832,0.827327752,2.101741448,0.900447496,,0.527698136,0.180,0.034112027,0.086658111,0.037126869,,0.021757826,2058.07,401.56,1007.61,422.16,,226.74,46.77431818,50.195,47.98142857,46.90666667,,37.79,72.42909091,75.63875,73.20095238,73.17666667,,64.32666667,5,3,4,1.497254492,19.3404398,69.34418508,95.52%
16,2026-14,5353,12,197.428,6273.065,45.40495687,8,214.26,178.069283,6,6,,,,,3.04%,3.04%,,,,,54.33333333,54.33333333,,,,,856.13,856.13,,,,,142.6883333,142.6883333,,,,,587.97,587.97,,,,,2.978148996,2.978148996,,,,,0.094,0.093729301,,,,,432.92,432.92,,,,,72.15333333,72.15333333,,,,,97.995,97.995,,,,,5,3,5,2.254599468,81.60708208,72.71844759,61.12%
16,2026-14,5354,758,1942.166,49226.839,50.54905418,183,5475.62,183.4847392,112,47,29,35,,1,5.77%,2.42%,0.014931782,0.018021117,,0.000514889,45.16964286,50.04255319,41.51724138,39.51428571,,120,16277.96,7083.8,4202.04,4992.12,,0,145.3389286,150.7191489,144.897931,142.632,,0,11141.06,4883.03,2863.48,3413.39,,-18.84,5.736409761,2.514218661,1.474374487,1.757517123,,-0.00970051,0.226,0.099194466,0.058169081,0.06934002,,-0.000382718,8326.17,3731.02,2170.12,2468.64,,-43.61,74.34080357,79.38340426,74.83172414,70.53257143,,-43.61,99.47375,103.8942553,98.74068966,97.52542857,,-18.84,5,3,5,2.670455976,67.60796868,69.95684587,65.41%
16,2026-14,5355,2381,2562.833,63476.387,43.41837525,276,7661.53,186.927343,140,36,48,43,,13,5.46%,1.40%,0.018729273,0.016778307,,0.005072512,34.83571429,32.41666667,32.83333333,40.13953488,,31.38461538,23344.37,4653.29,8541.25,7240.08,,2909.75,166.7455,129.2580556,177.9427083,168.3739535,,223.8269231,16015.17,3105.03,5826.04,5111.07,,1973.03,6.249010373,1.21156158,2.27328117,1.99430474,,0.769862882,0.252,0.0489163,0.091782792,0.080519233,,0.031082897,12368.9,2179.88,4596.36,3939.91,,1652.75,88.34928571,60.55222222,95.7575,91.62581395,,127.1346154,114.3940714,86.25083333,121.3758333,118.862093,,151.7715385,5,3,5,3.038900941,46.51910563,69.6677367,68.49%
16,2026-14,5444,2,4,86.36,2.5,3,80.42,104.735,2,,,,,2,50.00%,,,,,0.5,5.5,,,,,5.5,207.94,,,,,207.94,103.97,,,,,103.97,151.1,,,,,151.1,37.775,,,,,37.775,1.750,,,,,1.749652617,96.55,,,,,96.55,48.275,,,,,48.275,75.55,,,,,75.55,5,4,4,1.2792635,23.215,34,100.00%
16,2026-14,5445,443,466.286,10845.589,30.3630656,122,3215.86,116.4759373,38,11,18,6,,3,8.15%,2.36%,0.038602918,0.012867639,,0.00643382,13.81578421,20.72727273,11.11110556,11.49998333,,9.333333333,4301.71,1225.17,2141.63,584.78,,350.13,113.2028947,111.3790909,118.9794444,97.46333333,,116.71,2689.29,810.8,1297.45,350.04,,231,5.767468892,1.738846974,2.782519741,0.750698069,,0.495404108,0.248,0.074758503,0.11962928,0.032274872,,0.021298982,1697.18,535.02,835.03,175.3,,151.83,44.66263158,48.63818182,46.39055556,29.21666667,,50.61,70.77078947,73.70909091,72.08055556,58.34,,77,5,4,4,1.575047874,18.7710569,38.42017346,84.94%
16,2026-14,5453,5,71.286,1786.859,46.77727759,8,210.55,157.6804019,3,3,,,,,4.21%,4.21%,,,,,55.3333,55.3333,,,,,415.68,415.68,,,,,138.56,138.56,,,,,283.14,283.14,,,,,3.971887888,3.971887888,,,,,0.158,0.158456823,,,,,204.74,204.74,,,,,68.24666667,68.24666667,,,,,94.38,94.38,,,,,5,4,5,1.549183321,56.67591701,37.96161659,22.15%
16,2026-14,5454,525,1222.168,30094.114,32.01258359,222,6127.59,175.5550657,237,152,46,33,,6,19.39%,12.44%,0.037638033,0.027001198,,0.004909309,29.24050844,27.68421316,32.30435,37.06060606,,2.166666667,36735.93,22511.3,8311.78,5105.76,,807.09,155.0039241,148.1006579,180.6908696,154.72,,134.515,25601.03,15686.86,5879.59,3467.18,,567.4,20.94722657,12.83527306,4.81078706,2.836909492,,0.46425696,0.851,0.521260071,0.195373421,0.115211234,,0.018854185,19423.92,11708.97,4705.31,2604.47,,405.17,81.95746835,77.03269737,102.2893478,78.92333333,,67.52833333,108.0212236,103.2030263,127.8171739,105.0660606,,94.56666667,5,4,5,2.526122889,66.06647733,36.24493703,45.78%
16,2026-14,5455,1895,2156.708,51523.292,25.48206893,490,13182.05,172.8692215,276,136,74,55,,11,12.80%,6.31%,0.034311553,0.02550183,,0.005100366,17.94565181,17.17647059,17.78378378,20.54545273,,15.54545455,40049.81,17988.2,11706.39,8189.13,,2166.09,145.1080072,132.2661765,158.1944595,148.8932727,,196.9172727,27373.98,11988.91,8034.59,5734.07,,1616.41,12.69248317,5.558893462,3.725395371,2.658714114,,0.749480226,0.531,0.23268913,0.155940929,0.111290831,,0.031372413,19950.49,8283.56,6098.84,4258.32,,1309.77,72.28438406,60.90852941,82.41675676,77.424,,119.07,99.18108696,88.15375,108.5755405,104.2558182,,146.9463636,5,4,5,2.82762743,50.20636107,34.99786421,41.70%
16,2026-14,5545,118,128.999,2923.04,40.17632932,46,1207.71,114.6696834,33,4,14,3,,12,25.58%,3.10%,0.108527973,0.023255994,,0.093023977,5.272727273,5,7.5,7.666666667,,2.166666667,4053.57,434.85,1756.85,483.1,,1378.77,122.8354545,108.7125,125.4892857,161.0333333,,114.8975,2682.05,303.1,1139.32,351.9,,887.73,20.79124644,2.349630617,8.83200645,2.727928123,,6.881681253,0.918,0.103693415,0.389772292,0.120388363,,0.303700941,1811.6,203.26,770.91,275.8,,561.63,54.8969697,50.815,55.065,91.93333333,,46.8025,81.27424242,75.775,81.38,117.3,,73.9775,5,5,4,1.592769602,17.98496492,7.194900736,2.33%
16,2026-14,5553,1,16,383.44,39.442,3,79.31,122.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,1.386293,47.24,17.59,16.00%
16,2026-14,5554,172,336.355,7957.892,20.24901043,143,3866.72,156.4804374,149,145,2,2,,,44.30%,43.11%,0.005946099,0.005946099,,,11.29530067,10.76551586,24.5,36.5,,,19460.63,18829.73,404.14,226.76,,,130.608255,129.8602069,202.07,113.38,,,12984.78,12539.43,302.59,142.76,,,38.60439119,37.28034368,0.89961499,0.424432519,,,1.632,1.575722566,0.038023889,0.017939424,,,8905.6,8561.33,255.61,88.66,,,59.76912752,59.04365517,127.805,44.33,,,87.1461745,86.47882759,151.295,71.38,,,5,5,5,1.863936792,56.92878572,10.82235257,13.69%
16,2026-14,5555,1157,1449.901,32910.219,24.11582497,664,17876.76,153.693593,535,352,105,39,,39,36.90%,24.28%,0.072418738,0.026898388,,0.026898388,7.676635514,7.997158523,8.076191429,7.358974359,,4.02564359,77922.41,46456.7,18144.69,5893.34,,7427.68,145.6493645,131.9792614,172.8065714,151.1112821,,190.4533333,53150.37,31058.18,12980.33,4198.84,,4913.02,36.65793044,21.42089701,8.952562968,2.895949448,,3.388521009,1.615,0.943724501,0.394416397,0.127584687,,0.149285546,38701.13,21546.29,10199.47,3160.6,,3794.77,72.33856075,61.21105114,97.13780952,81.04102564,,97.30179487,99.34648598,88.23346591,123.6221905,107.6625641,,125.9748718,5,5,5,2.289771502,54.16012056,10.10894513,4.23%
